,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Province,Current Station Operator,Latitude,Longitude,Elevation,Climate Identifier,WMO Identifier
3,2019-01-04,2019,1,4,,10.4,,6.1,,8.3,,9.7,,0.0,,9.6,,0.0,,9.6,,,,15.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
4,2019-01-05,2019,1,5,,8.7,,5.3,,7.0,,11.0,,0.0,,3.2,,0.0,,3.2,,,,10.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
5,2019-01-06,2019,1,6,,7.9,,3.3,,5.6,,12.4,,0.0,,6.8,,0.0,,6.8,,,,24.0,,59.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
6,2019-01-07,2019,1,7,,5.8,,0.5,,3.2,,14.8,,0.0,,0.0,,0.0,T,0.0,T,,,28.0,,54.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
7,2019-01-08,2019,1,8,,5.5,,-1.0,,2.3,,15.7,,0.0,,2.4,,0.0,,2.4,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
8,2019-01-09,2019,1,9,,10.5,,3.8,,7.2,,10.8,,0.0,,6.8,,0.0,,6.8,,,,15.0,,54.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
9,2019-01-10,2019,1,10,,11.1,,8.2,,9.7,,8.3,,0.0,,3.6,,0.0,,3.6,,,,15.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
10,2019-01-11,2019,1,11,,10.2,,3.5,,6.9,,11.1,,0.0,,0.0,T,0.0,,0.0,T,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
11,2019-01-12,2019,1,12,,11.3,,-0.2,,5.6,,12.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
12,2019-01-13,2019,1,13,,8.7,,0.8,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
13,2019-01-14,2019,1,14,,4.9,,-1.9,,1.5,,16.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
14,2019-01-15,2019,1,15,,5.3,,-2.0,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
15,2019-01-16,2019,1,16,,7.2,,-1.8,,2.7,,15.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
16,2019-01-17,2019,1,17,,10.4,,0.1,,5.3,,12.7,,0.0,,12.2,,0.0,,12.2,,,,9.0,,41.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
17,2019-01-18,2019,1,18,,9.8,,6.8,,8.3,,9.7,,0.0,,7.4,,0.0,,7.4,,,,13.0,,50.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
18,2019-01-19,2019,1,19,,9.6,,4.2,,6.9,,11.1,,0.0,,2.0,,0.0,,2.0,,,,21.0,,63.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
19,2019-01-20,2019,1,20,,7.3,,1.9,,4.6,,13.4,,0.0,,0.0,,0.0,,0.0,,,,30.0,,46.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
20,2019-01-21,2019,1,21,,7.0,,-1.6,,2.7,,15.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
21,2019-01-22,2019,1,22,,5.7,,3.5,,4.6,,13.4,,0.0,,20.0,,0.0,,20.0,,,,6.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
22,2019-01-23,2019,1,23,,6.8,,4.5,,5.7,,12.3,,0.0,,6.4,,0.0,,6.4,,,,30.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
23,2019-01-24,2019,1,24,,7.3,,4.8,,6.1,,11.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
24,2019-01-25,2019,1,25,,7.7,,3.8,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
25,2019-01-26,2019,1,26,,7.9,,4.1,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
26,2019-01-27,2019,1,27,,7.5,,0.8,,4.2,,13.8,,0.0,,0.6,,0.0,,0.6,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
27,2019-01-28,2019,1,28,,7.2,,-1.6,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
28,2019-01-29,2019,1,29,,7.5,,-3.0,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
29,2019-01-30,2019,1,30,,6.2,,-0.7,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
30,2019-01-31,2019,1,31,,8.5,,3.5,,6.0,,12.0,,0.0,,1.6,,0.0,,1.6,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
31,2019-02-01,2019,2,1,,8.5,,5.5,,7.0,,11.0,,0.0,,20.8,,0.0,,20.8,,,,8.0,,35.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
32,2019-02-02,2019,2,2,,7.4,,2.4,,4.9,,13.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
33,2019-02-03,2019,2,3,,4.2,,-4.0,,0.1,,17.9,,0.0,,0.2,,0.2,,0.4,,0.0,T,11.0,,50.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
34,2019-02-04,2019,2,4,,0.7,,-6.2,,-2.8,,20.8,,0.0,,0.0,,1.4,,0.6,,1.0,,32.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
35,2019-02-05,2019,2,5,,0.5,,-8.2,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
36,2019-02-06,2019,2,6,,1.6,,-7.3,,-2.9,,20.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
37,2019-02-07,2019,2,7,,2.0,,-5.9,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
38,2019-02-08,2019,2,8,,1.4,,-3.1,,-0.9,,18.9,,0.0,,0.0,,0.2,,0.2,,,,5.0,,41.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
39,2019-02-09,2019,2,9,,4.1,,-4.8,,-0.4,,18.4,,0.0,,0.0,,0.0,,0.0,,,,4.0,,46.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
40,2019-02-10,2019,2,10,,-1.5,,-8.8,,-5.2,,23.2,,0.0,,0.0,,10.0,,4.8,,3.0,E,10.0,,48.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
41,2019-02-11,2019,2,11,,-1.4,,-6.9,,-4.2,,22.2,,0.0,,0.0,,5.6,,5.6,,9.0,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
42,2019-02-12,2019,2,12,,-0.9,,-3.2,,-2.1,,20.1,,0.0,,0.0,,7.4,,6.8,,14.0,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
43,2019-02-13,2019,2,13,,1.6,,-4.1,,-1.3,,19.3,,0.0,,0.0,,2.4,,2.4,,20.0,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
44,2019-02-14,2019,2,14,,2.3,,-8.5,,-3.1,,21.1,,0.0,,0.0,,4.0,,6.2,,10.0,E,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
45,2019-02-15,2019,2,15,,3.5,,1.1,,2.3,,15.7,,0.0,,13.4,,0.0,T,13.4,,9.0,,8.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
46,2019-02-16,2019,2,16,,5.4,,-0.6,,2.4,,15.6,,0.0,,0.2,,0.0,,0.2,,5.0,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
47,2019-02-17,2019,2,17,,6.3,,-0.8,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,4.0,,29.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
48,2019-02-18,2019,2,18,,3.7,,-1.9,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,1.0,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
49,2019-02-19,2019,2,19,,2.8,,0.4,,1.6,,16.4,,0.0,,2.0,,0.0,T,5.2,,1.0,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
50,2019-02-20,2019,2,20,,6.1,,-0.2,,3.0,,15.0,,0.0,,0.0,,0.0,,0.0,,,,29.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
51,2019-02-21,2019,2,21,,6.3,,-3.6,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
52,2019-02-22,2019,2,22,,5.9,,0.9,,3.4,,14.6,,0.0,,5.0,,1.0,,6.6,,,,25.0,,48.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
53,2019-02-23,2019,2,23,,6.8,,1.1,,4.0,,14.0,,0.0,,1.8,,0.0,T,1.8,,,,8.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
54,2019-02-24,2019,2,24,,6.7,,-1.6,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
55,2019-02-25,2019,2,25,,5.2,,-4.7,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,,,9.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
56,2019-02-26,2019,2,26,,6.0,,-6.5,,-0.3,,18.3,,0.0,,0.0,,0.0,,0.0,,,,7.0,,39.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
57,2019-02-27,2019,2,27,,5.2,,-4.1,,0.6,,17.4,,0.0,,0.0,T,0.0,,0.0,T,,,9.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
58,2019-02-28,2019,2,28,,7.1,,-1.0,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,,,21.0,,39.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
59,2019-03-01,2019,3,1,,6.3,,-4.5,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
60,2019-03-02,2019,3,2,,6.9,,-4.6,,1.2,,16.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
61,2019-03-03,2019,3,3,,6.0,,-0.9,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
62,2019-03-04,2019,3,4,,5.4,,-4.4,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
63,2019-03-05,2019,3,5,,8.0,,-4.3,,1.9,,16.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,35.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
64,2019-03-06,2019,3,6,,4.5,,-4.7,,-0.1,,18.1,,0.0,,1.2,,0.0,T,1.2,,,,27.0,,37.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
65,2019-03-07,2019,3,7,,5.0,,0.0,,2.5,,15.5,,0.0,,1.2,,0.0,T,1.2,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
66,2019-03-08,2019,3,8,,6.2,,-0.1,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
67,2019-03-09,2019,3,9,,7.0,,-4.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
68,2019-03-10,2019,3,10,,7.7,,-3.3,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
69,2019-03-11,2019,3,11,,7.2,,2.1,,4.7,,13.3,,0.0,,13.2,,0.0,T,13.2,,,,7.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
70,2019-03-12,2019,3,12,,8.6,,1.6,,5.1,,12.9,,0.0,,3.8,,0.0,T,3.8,,,,29.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
71,2019-03-13,2019,3,13,,10.2,,2.4,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
72,2019-03-14,2019,3,14,,9.9,,3.4,,6.7,,11.3,,0.0,,3.0,,0.0,,3.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
73,2019-03-15,2019,3,15,,12.5,,3.8,,8.2,,9.8,,0.0,,0.6,,0.0,,0.6,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
74,2019-03-16,2019,3,16,,11.0,,2.3,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
75,2019-03-17,2019,3,17,,11.9,,1.4,,6.7,,11.3,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
76,2019-03-18,2019,3,18,,14.0,,1.2,,7.6,,10.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
77,2019-03-19,2019,3,19,,15.4,,2.9,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
78,2019-03-20,2019,3,20,,13.7,,1.8,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,30.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
79,2019-03-21,2019,3,21,,16.7,,3.1,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,11.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
80,2019-03-22,2019,3,22,,17.3,,8.4,,12.9,,5.1,,0.0,,0.8,,0.0,,0.8,,,,14.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
81,2019-03-23,2019,3,23,,13.4,,5.1,,9.3,,8.7,,0.0,,0.0,T,0.0,,0.0,T,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
82,2019-03-24,2019,3,24,,10.6,,2.8,,6.7,,11.3,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
83,2019-03-25,2019,3,25,,11.4,,3.9,,7.7,,10.3,,0.0,,5.0,,0.0,,5.0,,,,28.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
84,2019-03-26,2019,3,26,,13.0,,6.9,,10.0,,8.0,,0.0,,2.4,,0.0,,2.4,,,,16.0,,35.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
85,2019-03-27,2019,3,27,,12.3,,0.1,,6.2,,11.8,,0.0,,0.0,,0.0,,0.0,,,,29.0,,41.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
86,2019-03-28,2019,3,28,,14.3,,6.2,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,18.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
87,2019-03-29,2019,3,29,,14.2,,3.5,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
88,2019-03-30,2019,3,30,,13.7,,4.0,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
89,2019-03-31,2019,3,31,,13.9,,3.7,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,21.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
90,2019-04-01,2019,4,1,,14.9,,3.2,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,29.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
91,2019-04-02,2019,4,2,,15.8,,2.7,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
92,2019-04-03,2019,4,3,,14.6,,9.1,,11.9,,6.1,,0.0,,19.6,,0.0,,19.6,,,,19.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
93,2019-04-04,2019,4,4,,13.7,,8.0,,10.9,,7.1,,0.0,,0.4,,0.0,,0.4,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
94,2019-04-05,2019,4,5,,14.6,,7.9,,11.3,,6.7,,0.0,,5.6,,0.0,,5.6,,,,20.0,,50.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
95,2019-04-06,2019,4,6,,11.8,,7.1,,9.5,,8.5,,0.0,,4.8,,0.0,,4.8,,,,12.0,,61.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
96,2019-04-07,2019,4,7,,14.1,,6.8,,10.5,,7.5,,0.0,,4.2,,0.0,,4.2,,,,17.0,,32.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
97,2019-04-08,2019,4,8,,11.4,,4.2,,7.8,,10.2,,0.0,,3.0,,0.0,,3.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
98,2019-04-09,2019,4,9,,13.2,,7.3,,10.3,,7.7,,0.0,,0.6,,0.0,,0.6,,,,29.0,,41.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
99,2019-04-10,2019,4,10,,11.8,,6.6,,9.2,,8.8,,0.0,,6.2,,0.0,,6.2,,,,17.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
100,2019-04-11,2019,4,11,,9.1,,6.5,,7.8,,10.2,,0.0,,13.0,,0.0,,13.0,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
101,2019-04-12,2019,4,12,,11.4,,3.6,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
102,2019-04-13,2019,4,13,,11.1,,6.9,,9.0,,9.0,,0.0,,10.0,,0.0,,10.0,,,,16.0,,59.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
103,2019-04-14,2019,4,14,,10.8,,3.6,,7.2,,10.8,,0.0,,0.0,T,0.0,,0.0,T,,,25.0,,39.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
104,2019-04-15,2019,4,15,,10.9,,3.6,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,,,,,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
105,2019-04-16,2019,4,16,,12.3,,1.6,,7.0,,11.0,,0.0,,0.4,,0.0,,0.4,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
106,2019-04-17,2019,4,17,,15.4,,7.5,,11.5,,6.5,,0.0,,1.6,,0.0,,1.6,,,,,M,,M,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
107,2019-04-18,2019,4,18,,11.6,,9.6,,10.6,,7.4,,0.0,,27.0,,0.0,,27.0,,,,9.0,,37.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
108,2019-04-19,2019,4,19,,13.6,,9.6,,11.6,,6.4,,0.0,,1.6,,0.0,,1.6,,,,28.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
109,2019-04-20,2019,4,20,,13.6,,7.8,,10.7,,7.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,45.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
110,2019-04-21,2019,4,21,,14.9,,6.2,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,,,13.0,,35.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
111,2019-04-22,2019,4,22,,11.3,,8.7,,10.0,,8.0,,0.0,,12.8,,0.0,,12.8,,,,7.0,,33.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
112,2019-04-23,2019,4,23,,14.3,,9.4,,11.9,,6.1,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,35.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
113,2019-04-24,2019,4,24,,12.7,,6.1,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,30.0,,54.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
114,2019-04-25,2019,4,25,,12.7,,1.1,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,30.0,,39.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
115,2019-04-26,2019,4,26,,13.1,,7.7,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,42.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
116,2019-04-27,2019,4,27,,12.4,,6.5,,9.5,,8.5,,0.0,,0.0,,0.0,,0.0,,,,28.0,,78.0,,VANCOUVER INTL A,BRITISH COLUMBIA,NAV Canada,49.19,-123.18,4.30,1108395,71892
